id,rate,score,title
KI5zzFIdRfwTExsB51z_zw,3.5,96,chinese
8fPAYyTxg2jMDYmWUDhasw,3,92,american
_JB5Bv5h7txJ7rcqcQJ6fw,3,94,japanese
cjfJOMF6hpE7bX0ESWdAEg,4,100,japanese
O19HZS-FXu0sZF8ObQ3meg,3,90,japanese
PsY5DMHxa5iNX_nX0T-qPA,4.5,87,medi
HZ6-_Lzdv7Q8aacNs8m5zQ,3.5,96,medi
sZ0pm4KX5z1n5SAAg96vVw,3,88,italian
9PWo-h-TiQYaIZ5w0MqhLg,3.5,85,chinese
vxwILNakRRPDodiDswtcdA,3.5,77,american
IEsEE24dqyKEoqDNoHHMeA,3.5,87,italian
8iCT68sz4XDUdf_xY3s5kQ,3,71,american
n6L5VIGunR51-D55C-eYeQ,4,86,medi
aSeldMKv9G6_8-gV0bjwvw,3,94,american
OszzYPJNu2XEwGgHTItWWg,3.5,84,medi
HcZ1IJ9r0EIhg0_CKFmF7A,2,83,medi
JS-IJCxe6dtL9jRH1eO1UA,4.5,89,medi
zBEsW1dUwPpbVpKmp5Qw0w,3.5,82,american
5tmp6OoIzM6af3717J3tFQ,2.5,79,american
djqM0f9jSqWx_xOnIIu19A,3,85,american
w3DA7txnRUxm6SJ1Qy8WFg,3,87,american
yQ32-Q3zH1HRZ3E5WAc-oA,3.5,96,american
3RJUL5DfLbd0NkPauggmbg,3.5,75,american
tM6g-7Yh2zuqOalPw2_itw,2.5,94,chinese
tHUqf0Fi5vBre8IeXY7N-A,2,76,chinese
DwUGsS0bXNYt5FNNiSRJfw,2.5,96,american
j-YSc5tp2_KygRXjU_SG0Q,3,87,italian
sh5emqsZCFjM67xIcp-V0A,4.5,96,italian
9Q8_UWUAf32TbnldHWonRw,3.5,90,thai
_Xn0TVa1lSQSa-h32SptRg,3,90,italian
7oA1-P6GZ1jwFIe0YejLXA,4,88,american
vp1VTH08YSA9O9w6ej-G0A,3.5,89,latin
8bySDwY9OU-DWaZebUR7vg,4,74,american
1EiMCJuOr-VoP2EIaiYmtQ,3,90,chinese
XsOlmp-7Vn-1GBLG6gDGug,3,88,chinese
_3MJz0zgTg35NZGlifqQzQ,3.5,88,chinese
GjdLppkFQODOiV4DQZ5EyA,4,92,italian
SQuQ32gVOVsnXrKCOXl0Xw,3,98,latin
b1Y_BNGcGuH07N3GV9bPHg,4.5,79,latin
lFuTnqxZkFpPyXlPzXQFyQ,3,94,latin
BahDyzswTsdaSa8jnOaK-A,3.5,83,viet
0100LAmvjZPFjEPswwrDBQ,4.5,90,viet
FqYg7BcsryLFiUTknxpQpw,4,90,viet
np0rNe05zgX1xlYEl3lbJA,3,94,french
olSQ9Rs1dr0VQvY1bypuhQ,3,92,latin
5ZIFE2VvL8iH3apK-eNI6w,3,85,thai
jgp3WlMySClJ43Zt0bvA2w,3.5,75,thai
m25TCUvChxm4Bd6dRYDYPQ,3.5,90,american
SvpTxa_8_tclKB6Tk298dQ,4,70,american
u-pywNLq06dgqR48kbFR9w,3.5,90,american
h2nqqNtrmTjZTMMV_pjGqQ,4.5,88,italian
kX72p6TVSZbN1PfQV9bHDw,2.5,78,italian
S6yq--21j7fFadh-aXBtRQ,3.5,87,american
TmelSWto9a_EkxsAn7UO0Q,4.5,100,american
llmqe5EL99kPqqT3T7C8vQ,3,80,american
KfrgWyMWH1HBGvoUkDYoRQ,3.5,82,american
__hyW0T_P6Ajlau8xsQW9A,3.5,72,chinese
rae5BYOri8Def-VVYZzpSg,3.5,93,american
6h7YCp2KLfbu3tbRmNSb-g,3.5,87,italian
WxxE5kE8omgQhJE8sWIvmA,4,85,american
WW9gZCtw0aj1ai-KB053tg,5,100,american
ZfE0TxCFxLTjL8qRLFfLcg,3.5,85,chinese
hPdebXu_37ELCtoDaVuU8g,3,76,chinese
IxN2C6t6W21C_3aPKh2Pyg,3.5,94,chinese
eBxkmr-hJ2KgpZQzEO3ArQ,4,79,korean
iguOSVitkzZ8EIMQcOn8VQ,3.5,76,chinese
FKl4FrQ_es5GLRo6UmYaQg,3.5,76,american
u6AFSw9Hawsjhf7hmFdoSg,4,91,american
wmsSH390xs2w-32y31dGnQ,2.5,96,american
DyXoC_NhJW0Xx5j_OPQRHQ,4.5,98,american
YDeqSFd7qdbbFiBUO6Gpjw,3.5,81,japanese
Mbv1R8pCzYgVGQMBjsoetg,4,90,japanese
tWjWAyRbodjg3YPuvdzVdg,3.5,90,chinese
-4wz0dOG3RdBNYE02l9KjA,4,82,viet
R8i81IRfwk-XCLqmYl2zwg,3,96,american
Bfc3RwM7UAEohk9e19Q1xw,4,85,viet
dw8qVLSb52nttZ5l_x_8cA,3.5,90,viet
GNzoAOXPxP0UzW7fb51dNg,4,89,italian
VyvrQn7j_YfsxKkFl7T3ww,3.5,88,italian
ptlwIBbhC6m6TdcQscf54A,3,82,american
z9CN58fSrA46ggyb6OnCnQ,4,92,viet
bNzN08w-3OmD3ag9-9gITA,3.5,81,latin
RFN0LfJqSO0lGcArWikKdQ,3.5,60,chinese
pWVSjwLLjclFGWmhkqsWLw,3.5,71,chinese
d39E8gTlEoQY2iyyldZDsA,4.5,89,chinese
tpKQsdpEQWEW4mzkKRUCEg,3.5,92,latin
an7BKIlXd-UPfdeFCImDqA,4,92,latin
jiSwbGIdmhuY3Z8DhrtrGA,2.5,90,italian
3d9fGSDpuNQl7XI7zmmzmg,2.5,85,italian
8rwcx4ZwW_tEj4onnXnEiw,3.5,90,american
R-IHnccjb6tXlNXzR-xsng,3,82,american
hR-QnUgMeKKnO0l5k9zqcg,3.5,76,chinese
-sioS9ySL8ArfUcRagpw7w,3,87,latin
iPjBmVKab77FtlQ8ULpf-g,3.5,87,latin
DSJiMF9I6FC173w7e8DU_A,3.5,94,latin
cSv73MzW5gtDMoQNr-CLOA,4,94,latin
sW98jWYHl01r46avD5cUYA,2,87,latin
83lEHBx7nSKvdLz_P5xbMw,3.5,90,latin
ERQmO2w3OOsxw_GVkmuG3A,4,80,italian
wdlyeH5ug7uZpvtb-N97fQ,4,98,italian
ImPPcbVqEFhNw42S2BZ_EA,3,96,american
WavvLdfdP6g8aZTtbBQHTw,4.5,98,french
Yw4GGa8B8DRNCJOADxk41Q,3.5,94,american
29ys00My-dBVpBDIO58ifw,3.5,86,american
E5Q4UGqkSaiiLXN5LYFGaw,3,86,american
eSixRz7xcwtFdeh9hN5TyQ,4.5,92,french
2DAdvB0JM1UTZXkVvk3_UA,2.5,80,french
oT08T3Vpn1I7jDmrBBRMTw,4,96,american
glXWa4c-RNZnhrOwixGVrQ,3.5,100,american
DeKT97qu8tUk0gDcHUFiCQ,3,82,indian
idI1fL-AsM0nhdIPpHf3sA,3.5,100,american
t5RMQkzbRtOrTHsxL5c31w,3.5,94,american
-e-ClE2mUzuwE3KFiA1GAQ,3.5,92,american
2FhkLW_EwD-CwOzteklkIA,3.5,94,american
4raSXRuvBH1CHawSsuJiBA,4,89,american
PNxwbgtfdpldd3CyJFIw3w,3.5,86,japanese
gthEshtyLALCxaFssXj-IA,2.5,85,japanese
yvssBOb67JSbpCBoZC1X2w,4.5,88,japanese
OUaJngCEvUblIsVHTAgSxA,4,100,japanese
f-m7-hyFzkf0HSEeQ2s-9A,4,86,japanese
iaKZgEBfD4Ak4OR2vNKFrg,3.5,91,american
jqEpBbf_qNfWuz_GBkwCjw,4,98,italian
GNjQKG-Satm0HjwpWXWoPQ,3.5,71,chinese
lL-Zq1hlHreP7qAA2sVqNg,4,85,thai
sx-VbkIbvoqW54ZVHF-uBw,5,96,thai
oRvgzZeQ2nsTzi5Tq4efYQ,4,80,american
LYzW5O-VQ0k-8INvA0_ryA,2.5,92,american
6e7gMgVJRQ5rtkIbTF6TLQ,4,86,italian
3LZRfbnx8bCpHWrRDSIF9g,3.5,100,american
Tttm1r5Dw1sRMCfc3EQWPw,4,92,american
ReVmLKOsB1BAp9nQAqPL3Q,3,85,american
XEGUUUrxrprfwnOeiYDtaA,3,87,japanese
VZwe5P-at3JYNCxOVSfe-g,3.5,90,japanese
AvFSHrmxVfZpsVq_IGUN8A,4,92,japanese
mydKjdG8gJOcRQ9cZwkQpQ,4,98,japanese
gxrEcezQqUf0rtT5QK0zqQ,4,100,japanese
ottYyioDD3E8OBzrF4QXfg,4,96,italian
iC9OiuGRImCjkmlAPusuPg,4,98,italian
KI9EcA3cTshyic_fxyJxLQ,3.5,92,chinese
Q7_LfqaY3TrDaSIr7lk1TQ,3.5,68,chinese
AtU4bqmaF5Aw3zc1_n68Kg,3,74,chinese
m3xdxV8YNH5uh1N01xdnLA,4.5,98,chinese
5vAr0fMMF1BBW-ZJgr3UYg,4.5,98,italian
QxHtdBOe3Kppf8tEd2Wm6A,3.5,83,chinese
TfnEaxxOWzgiJXTEILUvQg,3,90,thai
1pq5mmp71nXWBK_jG9VxHg,4,94,viet
-drFICAoA4B1Mjh2_Ips0A,4,90,viet
IPpQnGDJVApDEM5A93txtw,4,89,viet
QhXJqmPoR6jyCf44ck7Sxg,4,98,american
eozQsh2UnHM9aok46zGgyA,4,87,american
aiASj7pJtkGJQfOOmyz5bA,3.5,68,chinese
353bun0151fMbR3ut2d-nw,4,94,french
EnncsZJgZu9a2ixmdner3w,3.5,68,french
ZAPitG9126yVupKWHp54yA,4,81,latin
ri7UUYmx21AgSpRsf4-9QA,4,89,latin
Vkz5U3C0WC33pPl7CHfmsQ,3.5,85,latin
hkqph_Rn9-_4TzGNJLIpzw,4,81,latin
4KfQnlcSu4bbTqnvGdGptw,4,89,italian
pY-nPVcbru-YjVZnkddiig,3.5,90,italian
JlhJM4ulY5sHsLcUiENpCQ,4,90,italian
DGyoVB9PdI9_jw0CNi_OPg,4,86,italian
oqsu3pKpgRMGHj9QItsx0A,4,90,french
xse3B5a0eDiReKKxxgxD6A,4,82,french
UjjNgzBFAVXF3iVXPVjH_Q,4,90,latin
rJoGt8B0gwRYlJJdcmqIaA,4.5,96,latin
FIERsM_ekDqkvfHUYLGOdw,3,92,american
iEbNZymY3kEbPG7wP1i19w,3,80,latin
_Itb3Ma0XVP1df1mIzXT_Q,3,88,latin
nedVe-DuR94YuISPnIWNlQ,3,96,latin
7CDYvq7H9RmtaInM8FEbtQ,2,70,chinese
XAE0cMnzaJlz5aQBFGArUA,3.5,90,chinese
R8M5LVLLFZK8EnBU5T2O8Q,2.5,94,chinese
LPbxqvHlctFiYsfZTx3YrQ,3,96,chinese
YA_IfP1_x89yjxzKGn1QyQ,3,76,chinese
av8vitp4twNYvUi4Ox0pGw,3.5,92,chinese
yQ5_zQbdfiexfvDe90__KQ,3,96,italian
NMTWmJKWxJD1flwkn7JIPA,4,88,japanese
e4mPhiUpHDzJSm27p8rCvQ,3.5,92,japanese
hpWcjUQ0dhXRN-2wUWQYCQ,4,91,japanese
jMEWC8hTokdYuvtAsJvoow,4,98,japanese
K8y9xQpMMVjkWu5Au1pMkw,3.5,80,japanese
tIzKxpADKMMmzDr5n07lQg,4,92,american
nmtqc0suF9Hd34iHU0Gj-A,3.5,83,italian
2L4tJ-kfHaBXlF1nwDz-_A,2,96,italian
7E4oGj36ctPi58hm9-PYHw,3.5,86,japanese
8oe2cvC0vlQ0DC7Mc_mOjw,3.5,100,japanese
uWyXImD7_A9Y28swUVbu2g,5,100,french
7iuGZ73QExZmZuzH9pgiJg,4,90,french
aO_98F0hBu9f6T7YOsFwrA,3.5,100,french
Mb3nf_7My-2vEIEFhqhsXA,4,100,french
aHnXmu0YUUg5WW_ERihxTw,3,67,chinese
mMhkpTh7RkxKgDrnWPSgcA,3,88,chinese
V00NCzDBLV9m556XVTvBww,3.5,87,american
KRcMsXmeILmC8OXmcXOQgA,4,72,american
NO7uen-10Bwkf_n4tHCEjg,3.5,87,latin
OZAZSQnvAGeETvoKRSEbuQ,4,76,latin
5NvXIkNdCCqUb235WVfMJg,4,94,latin
59v5gU6MG3FrZ0Z7RYXEkg,3.5,83,chinese
M1qm-JWaI1tHVBx-XLJbmA,3.5,90,chinese
DMWoU9-aRw78JTfspcdEeQ,2.5,66,chinese
o59qKtdaA39Y_A3liqRHyw,3.5,80,american
7yYLaUjI5cFRaXWDKfRGbg,4,81,italian
uCvVetBZHmlVPzVrNmQTnw,3.5,96,american
Y8ZJNrzTPv7_fE6uQUwHEQ,4,84,american
7ZCuoFL4bmDY0Eh3bIZ2Jw,3.5,79,american
TgFUSRFSgfNhzi-2ZWC8Ug,3.5,82,indian
Fw7rbyKQGZEHpqFDVs6dBg,3.5,96,italian
SX63MrpvROHn0QLzhvYkyg,3,94,american
Co_g1tFxnqOVRDmNLCgSvQ,4,82,american
7-dTTiS53rgn0SdqczzAIQ,3.5,79,chinese
1hkvOkD9MZINKlDzIweByw,3.5,79,italian
t_89aTecX2_eFBUto_dCPw,4,96,italian
FrQ3dMKHOHNk5T56cKVKpw,3.5,94,american
DfPLBY50sx7-A1aI0wmoLg,4,88,viet
vbuiWssdvlk_IuNOZjAIkQ,4,98,viet
kZ8ck1e5NP-Y84hyWL8-dA,4,100,viet
mu5mTXmFU4xKHx2pDwipiw,2.5,92,viet
l0VE1ZrQtZNn8TY6P5Y9vQ,3.5,94,viet
CkOeyh7EfTLtBavxoTwhxw,3.5,96,viet
F1SBxEsVUAWopHKw4UZzIA,3.5,92,american
y6pcHVbmjY-WkRIA_ZSj0Q,4,94,american
y0j4nhd8rYAyZgdsHOXjPQ,2,94,american
ODsSwHhEsCAkksnm0ROOFg,3,94,american
aVO_-SlozVuQnTJctQ0MiQ,3,96,american
OlO9Yhi_vWYt2lrA_HbMGA,4.5,96,american
jxlkPU4z1r2LD_3-Mw2Pjg,4,92,american
7-dAb6BdjgJE_KHTX9CNGA,4,94,american
oHuPyoGY7nhCQeprHCv21g,4,89,american
AdyFXT7PeSiySYdIFmmlWw,4,100,american
yGEc-cj9Quk5mUh7maoPXA,4.5,94,american
SwyJpXMtT67jNuG_rj2v_g,4,96,american
QDarzSRtDcvfV00djqCnTw,4.5,82,american
H3LVKSUbbUFqlTuxDKerAg,4.5,93,american
ceywr-Y82kXrOnGq7OS30g,3.5,90,american
D9D7J9dCcMyq5KD4ybzLEA,4,100,american
Nkq3HnaWhaNs2aaHXauhfQ,4.5,85,american
JFexh9AHdobHpq3yQe0_aQ,3.5,77,american
QXChDC8Lc5RQZoNXHuUCPw,3.5,94,american
bVPV2GxCym_HjxBCvSlfHA,4,96,american
5UKX9xWwIMRLRdtzkRyZuA,4,83,american
NAGwRWEzfGw3X_EIQ1j0mA,3.5,79,chinese
_wwK7GNlzZFoZNyQRygu_w,4,94,chinese
XsiCbtGKRRJd3wQlwx99vQ,4,91,chinese
ovzxwRIDbVfkhn4bnRhNKA,4.5,96,chinese
pkrvLo1Cx-YDPHBaReHXQA,3.5,92,chinese
5aJKLiUVcC3FnTYG1Ew9hg,3,94,chinese
huk7njvrDyP8ZBxW9Kk19A,4,86,chinese
OszsET0UWoIeCQ4YVxhPWg,4.5,92,chinese
ccdem4K4e8XuBud4nMMvpg,4,94,chinese
kDsLT0xa35As5e3H9KyZ5w,4,82,chinese
FzLd7AAQ0iDmNCdrie3P1Q,5,79,chinese
7c68uq66UOa-8eisi77k5w,3.5,98,chinese
pgL2rGQUPbtH2o2hmuAuvA,4.5,90,chinese
n5HRy0g5An_k4NIX1t53FQ,3.5,90,chinese
jRHLPjW8NbaPrAEFwYpw7Q,4,85,chinese
XI51XOhOU4fr3vtL6Ok5fw,3.5,94,chinese
zHqoPRK7sWS0trwa5emlMw,4,96,chinese
G9D7fzzAvXKjOjZtYXub3w,4,75,chinese
mVZtaqqcFWrVV1RBagOKBA,4.5,100,chinese
3038Vju_fxsw6EGIywFXVw,2,90,chinese
BuzfrbiSKrnFa4jeuPTp-w,3.5,72,chinese
_ZysfO74zEDOooCktoEBVw,3.5,86,chinese
JPL5OqxmoKGWXZxVSlYkag,4,100,japanese
jK1_pM6U50seuco7Tvhing,4.5,90,japanese
8oT00ympYI-mQ8KEetQ63g,4.5,96,japanese
R-yutD4tcw9Q7nVF1Ho7mw,3.5,100,japanese
-BFRADVnhbnDgS7e_0KkfQ,4.5,100,japanese
cCMBwxm3mKgELo8LDbdg9A,3.5,84,japanese
g00-FKar6K7uHtIlTa7YGw,3.5,80,japanese
RRAGptENFdEKokXXc4U4lA,3,96,japanese
9-Irfu8q-Mm3aEDXY18GbA,3,81,japanese
RrIduU6-SUNCanTEVF-hIQ,4.5,100,japanese
5xcWY1B1xrhZ1BCxQcACbQ,2.5,84,japanese
QiVKKSaxsYj5-v3FOGtD-g,1.5,96,japanese
8MTMGQc410dLxOMgLINxdw,3.5,88,japanese
TquoVBPFfk2ibYPq7mlUzQ,3,92,chinese
-RC8mOUQzpXG85FK-Nmttw,3,94,chinese
V-5v17F7IlOLxEyDtCSESw,4,96,chinese
k6svZTghwr-S2iq8Wx3okw,4,83,chinese
p-YhAX9HsehYM10lmWluiA,4.5,90,chinese
9GuesGscyTXfaAA9O5aGaw,2.5,92,chinese
zFRaJAKrDHiVv4iF5qu4TA,4.5,87,chinese
0bAAwWmfzOlDwrO8835zGA,3.5,89,chinese
1bvordoxuK59aoPrOQpA7g,4,88,chinese
zTS6HZOibNdhtx7Cjh-7MQ,2.5,98,chinese
_IBsR-AXyM7NSrF-7atkFQ,4,96,chinese
su_2mZN87Sid-JDAQTN6bg,3,94,chinese
oH8OAKa-pPVo0qPN248Yxg,3,92,american
SiJ3uvVvIMVM_TFQ-O6fGA,3.5,76,american
Bx43nzquUrP60pl8WXRzBQ,3.5,83,italian
GNjQKG-Satm0HjwpWXWoPQ,3.5,77,chinese
UfRtNO0ZPscwVFNQl2ZUcw,4,86,chinese
fmOw4cvUmH3iArZM7f3qsw,4,78,french
kX8rvvC0RxwW_6-C8wHn-Q,3.5,80,latin
HUW2WpReOTXIhs9muXjjmg,3,84,latin
0V19DgE75E7T5E1TlXMpdw,4.5,98,latin
vGIFGgPFCEsfaIDKsiRQOw,4,98,latin
Y5scm_Y8MijSKpp350jKLQ,2,82,latin
HcVznWy9n9zbRBxyOzkmWA,2,90,latin
hxMNw8bT4sJ6T2Um7aI4NA,4.5,94,latin
7a0UPI4fphao9aKAJXQULQ,5,94,latin
4r_2IlyjfHnp-We4-ZIAMQ,3,93,latin
SdGtfr9n1rgRXxNRMfqxzQ,4.5,96,latin
UxfhIwJWzmUq4j3kD7BXcw,4.5,100,latin
oO6m75gc94HS4B6BhNIa8Q,4,100,latin
qRJRNFrR6SJbOlod-yPDIA,3,87,italian
HQt1AGFlgDstlHD9rMTWVw,4.5,88,italian
XXdhNG45c37nrU7yzxtVYA,4,98,italian
yuLdgF0wGNdPufbIl7MIsw,2.5,88,italian
cceVsCxlAR3VaME_T3x6tQ,3.5,84,italian
YvZqHLRq-B_f0pu0cUIbTw,4,90,italian
5oTMdBQj8cVvfr_Z7OkaYw,4.5,86,italian
6KUyzrtW80WFxJnM9vZorQ,4,90,italian
AH2lEHfc0nX42ACnjBm__g,4.5,98,italian
cwBxgW9BygQa6_k96H_j4g,4,92,italian
WSyS5OeKN9C8KgFOMlIujQ,3.5,85,italian
VAyb61CscwPslmFYZvR7Sg,3.5,96,italian
BDcJgUPXAdl_OvkYaR6W9A,4.5,94,italian
S_HWR_cXRoD8nUrhL2c5fw,4,98,italian
cahWqf6Zuxi7ItZgYCqv2w,4.5,94,italian
bNvaWa9wSLHjlFlrD7i9Ow,4.5,92,latin
l8xhu3SINVLeb3Mo2hvuog,3.5,78,latin
cZsRZEgDdDILttpwnVabAw,3,87,latin
2b4YW6ZKXq45TfZA53_zXg,4.5,85,latin
kK0s7FAovaLmVDM4D_NdSQ,4.5,85,latin
UusODx67j3KEZBTMqRTC4A,4.5,94,latin
9Ra5jMzYIctpddzWMQ0TAg,3.5,92,latin
S1QNRs0BoCyKmUXPMjoUrw,4,100,latin
OVx1jiJRVoZg3jDkPvehQg,4,85,latin
eQTAY6EI1QzJOTz9TlJn4Q,3,88,chinese
Gs1nRvjI1BBCEDIwTzEJpw,3,83,chinese
a_x6JCmp1cmH_YMELwrQzQ,4.5,70,chinese
aRPnlJsvyzrrriXH8HJ9bg,3,89,chinese
loZXJPwZujUlDE6_wVY7dQ,3.5,88,chinese
luREw4YhfFuYiUdA0SECaw,4.5,86,chinese
fAu-D9w9sSzv-L819EbObw,5,100,chinese
t4WcuNvabx5OoWYv5YOZkw,4,92,chinese
KjyMNpNb7wBeszJLQF5-RA,4,75,chinese
Gs5_sfZWnl154OafOL6eJQ,2,92,italian
76smcUUGRvq3k1MVPUXbnA,4.5,94,italian
c2s4NY6M7NuD6FOWDa7YCw,4,90,italian
imuT3pLHVFscv_z74lGYDQ,4.5,89,italian
E6UOsIzFkwP1zhJjv47Iaw,3,86,italian
xLHUD4TbKRzhjBAcAtLVIg,4.5,96,italian
R7SY08-_gSprgK1jeXfh0A,4.5,96,italian
gQmr23ZMXW53TeFw7sCpaw,3.5,73,italian
E9VtB9SlGOq_UERiQc1t8A,3.5,90,italian
_RysiB_bqTgCBmG8W96H4A,4,98,italian
yD0beyvbD-GMp7hfUAqUvw,2.5,98,italian
IeW4KfvSr8HVPyskHtgDhA,2,94,latin
o5PA5ExKjR1jDZ6SWhb8gQ,3.5,90,latin
df4LSUNnGaiTjmfGoFh31A,2,92,latin
hZcZAUOb-sZpVM8A6mm4VQ,4.5,98,latin
X6LlsGiiNXcNiE6_QkX-LQ,5,94,latin
DQEIBlDKA9cvU10i8dwdZw,4.5,91,latin
_Mhu9KdI6ntRYKHGuv5gzQ,3.5,89,latin
eHpo0tbcIZPz-IEPshBigg,4.5,86,latin
74NAl710Ake_3inFqiwaDQ,4.5,94,latin
BzE7e-X1l1e5JGq48wBs8A,4.5,100,latin
HhCs51eWedmB4kzSa18UBg,5,100,latin
0_9ZFmgW--KUTWGSP6Ssvw,5,92,latin
a215yTGhEJdoOgkMWNVhWg,4.5,84,latin
7LsFyZ2PQEvkOw0pRCPnkw,5,92,latin
rHhuvw1szUJlz6VoeRhASQ,4,91,latin
yMHYYQqKWb33qLqCfiaBZg,5,98,latin
pmqPAQMyYRckZtSwmB5PUA,4,100,latin
2ZgnUtbF_qqbyfKZ9Tvhcg,4,94,latin
kPqQUMj8Hkws0yKoxUgKFA,3.5,90,latin
-zbfFXqxIU2tgRju6n9ziw,3,88,latin
_qfSuTHc4ZwjMnTJdk0tDg,4,100,latin
_Xn0TVa1lSQSa-h32SptRg,3,92,italian
2ZhHWayyECTcnytXAjOrng,2,87,italian
QtSSE72vZ5124hFZXaZ0Rw,3.5,96,italian
Y4-nrUHauQcrH74z430v0g,4.5,94,italian
vyYptRluNA56niTIrjM_pA,4.5,94,italian
Yo6zMyD2A7fnthp7_UZuDg,4,100,italian
CC7z7vIUSHK_72ngTxaL-g,4.5,100,italian
CjT_aoVFdJiB2fDGKDZ8MA,3.5,100,italian
4dJqJ-RRoqyeUlL-ovR1VQ,4,100,italian
iBTQrDjEg8oOwr_MVy9jTw,4.5,100,italian
xY0nZ1E5kQg5nDXQd1U9jQ,4,100,italian
P4YBjAo7tbkdx1mBdbP_yA,3.5,94,italian
OF4u17la_rqaT952EmdLjg,4.5,98,italian
h9eyoUloo3IcXoKauV8PLQ,5,100,italian
_cvRHKYUT9lSTEoKhPCUuQ,4.5,100,italian
1ZThCX_TlIE712cHWAiSkQ,4,100,italian
ty_JshE9J4M4YGVWxz41sA,4,98,italian
vRvPE-TYsH95GPVMfv7_1A,5,100,italian
wxbBjUuIdlo8W9pIVuzWuw,4.5,100,italian
zY-JYud8l1pysOTN8YdbpQ,4.5,94,italian
ldJGqcB9kmRX7i0VFFmq5A,5,96,italian
erpfYfUwWfAzK21slW9lHg,5,98,italian
rU5z9bN4DDQyDRt6V4wsBA,3,100,italian
lC4OlnzMiNZwxVguD-DcEg,4,100,italian
vTqX-JG6mAQJfghyhRu-yQ,5,94,italian
94sAjDIl_rgw07hdELxW6w,4,100,italian
YwqIQOB0h7VRcDQvT6ST2w,3.5,96,italian
-VkqtzK8c0EDLI2BM8YRsQ,3,100,italian
5mmoOrJ1AAWdiYhZBsw5UA,5,93,italian
RinuHPDSIPUNqvO7VuqlkA,1,98,italian
vUv7dr4VE1zhiBgjoDeHIQ,4,98,italian
W4oa6KU9zXzciH8uSVo7vA,3.5,96,italian
Fz3YqjANm5FcisFxtfUxfQ,4.5,100,italian
lLwTC6eOWJGhEsUI2KnN_w,4.5,98,italian
hR5UIYYrYEdiQqxE1h6Log,5,100,italian
QwGFxvCi0MEhGCEY1jyjpg,5,100,italian
y7GmdaN4t44cmEyHYPTFDQ,4,100,italian
sgDUFcvlEtoUCSYKn_1vvg,4,100,italian
SaUt23Mm2L-AKUmchVd2jA,4,98,italian
TRFftDlWHbKBIfFUpZWAoA,3.5,100,italian
NxQneOUmpi-g0KS6vy8g5g,4,96,italian
AS4g97LmcyRXYvuqsJvIrA,4,96,italian
5iZFcVwgwALHpK6FjhDupg,3.5,96,italian
_Mhg3jNVp98imPuKiqIvow,3,94,italian
xmsa2YrgM7VEpW8KjUyx1w,3.5,98,italian
e-DfFG64DY0-Oock3KLMCw,2.5,100,italian
r10GFaIiVG9s_W27nRX8YA,4.5,100,italian
7I6Zx9I6Y2pSFty5cTtmNg,4.5,96,italian
TJVzQELy4JUrXwZYfuqHyQ,3.5,96,italian
L7qo7Kg_j6IRu4zeCk_qXg,5,100,italian
0S697HlhUa1gkwzzLUHPWw,2,100,italian
kMri661Zt2T3A1X99OjjHg,4.5,100,italian
HNB69nsUkD7Zy0Si-7Sxvw,4.5,100,italian
Nsn1lCdRQzgUFDN8u8IVbQ,5,96,italian
xOF2dGQ26Svh5S9uWKJuvw,3,94,italian
MSIwdi03UUd3-tdf5xZDDA,3,94,italian
815qChe2-zZxDPqC0Ojvhg,4,100,italian
4oWUPawTmIiRRPAV2qypYw,4.5,98,italian
QGhkvHnoJJ3SYqivDd8tag,5,100,italian
jiFotKJwvhurSSyH_1Bz9Q,3.5,100,italian
UQAMpqb263NQLNeghvx2Xg,5,100,italian
PNR6-MwjgdKpKXWkYpm3BA,3.5,96,italian
gj7yt4D3-lYWsjWhxwtLBA,4,100,italian
jtpN4Czhv073rhOgq0iR_w,5,100,italian
ejECoLnbcvSNnQz0fZorPg,5,100,italian
HhUxd30KD-YMvzhFCfmONw,3,93,italian
rI-tXfjKccjXzknftIWYww,5,96,italian
4CrmoxuplMjVr3djXnsYjw,2.5,96,italian
6Ny2qkA1IsZp9LiN0lWPtQ,5,88,italian
rQRFSFBDatSo0h1Jo5Xm_w,4,100,italian
9q77IEGYaZm8gNmRhnCZ8Q,5,96,italian
a_7hfqM-cRz3DCbc30ziCA,3.5,100,italian
wYcJ9jmShP1bGUFGSepNuA,4.5,100,italian
MWdmhRpEuV05tvvGzizsAQ,4,87,italian
7bdsOocSnIhS_k8aYHCa6Q,5,93,italian
eCoL9vIsN8IYnk352yUzjw,3.5,98,italian
4g1hGMpZ6EhxTqWR3w0-tQ,4.5,100,italian
oKPcWAQMa-l1PSARYMcQXA,4.5,98,italian
wQeKU_F1s-hIp97oI-ROog,1,98,italian
21GGn_Sydfj0oPzJB0Onhg,4,100,italian
gxWwsVwztHwGWuRJE7OLww,4.5,94,italian
BeA-p_QtKpV99LBc1A78uw,4,100,italian
TZSyESzI1SuYe2yJJ7htng,4,98,italian
MYmtzq5G4MIaeeZXUSPsGw,3,100,italian
xqVNnVHXpWRgWXV3vwb4Gw,3.5,96,italian
YfEbpD1e2UdjAqIy5Yn2Xw,5,94,italian
XurlAwGTVydDi_mg0o7PmA,2.5,90,italian
SujWrdUowc_kR0xW9EGBTg,2.5,96,italian
3SicLpRs2O4HJOSnBvHT2A,3.5,98,italian
KT1bpYvTnKY7wa3OlJbFBw,4.5,100,italian
